timestamp,asset_id,latitude,longitude,inventory_level,shipment_status,temperature,humidity,traffic_status,waiting_time,user_transaction_amount,user_purchase_frequency,logistics_delay_reason,asset_utilization,demand_forecast,logistics_delay,month,dow,hour
2024-08-27 22:26:18,Truck_5,76.8391,140.3011,137,delayed,23.6,51.7,Detour,24,124,6,traffic,70.6,279,1,8,1,22
2024-11-17 02:22:02,Truck_2,-88.776,-125.1628,470,delivered,21.5,51.0,Heavy,59,293,7,mechanical failure,86.6,113,1,11,6,2
2024-01-20 14:38:55,Truck_10,38.825,-51.8451,437,delayed,23.3,61.6,Heavy,45,177,5,mechanical failure,93.3,106,1,1,5,14
2024-01-10 16:52:14,Truck_1,49.3049,-55.6493,199,delivered,23.4,64.4,Heavy,59,476,10,traffic,81.3,123,1,1,2,16
2024-03-04 06:44:50,Truck_2,-26.1836,-30.3641,348,delivered,27.3,71.6,Detour,30,211,2,,96.4,115,0,3,0,6
2024-11-25 22:59:58,Truck_8,-66.2696,-82.0579,184,delivered,26.0,59.6,Heavy,34,235,6,mechanical failure,66.7,299,1,11,0,22
2024-02-21 02:51:08,Truck_4,3.6602,107.779,464,in transit,20.8,50.1,Heavy,16,441,7,,91.1,240,1,2,2,2
2024-01-08 21:16:45,Truck_5,-9.1109,76.762,123,delivered,19.3,63.4,Detour,35,303,3,,64.9,240,0,1,0,21
2024-06-14 10:30:32,Truck_6,-86.6472,76.1641,190,delayed,27.8,62.2,Detour,41,238,2,,90.2,122,1,6,4,10
2024-06-17 14:43:11,Truck_9,0.4055,97.6022,266,delivered,23.5,60.2,Heavy,57,108,2,traffic,65.5,202,1,6,0,14
2024-11-24 04:49:31,Truck_4,-78.1094,-52.5435,331,delivered,20.4,66.1,Heavy,25,261,6,mechanical failure,77.7,264,1,11,6,4
2024-01-15 12:01:25,Truck_1,-20.0696,-73.2689,486,delivered,29.1,78.4,Clear,21,158,7,,62.6,243,0,1,0,12
2024-06-25 12:15:28,Truck_9,-4.5863,71.7337,319,delayed,18.0,63.6,Detour,23,473,7,weather,83.0,187,1,6,1,12
2024-01-21 03:11:55,Truck_2,-84.0049,111.8327,184,delayed,19.2,59.8,Heavy,23,126,4,mechanical failure,90.4,200,1,1,6,3
2024-03-06 20:00:26,Truck_5,50.3419,108.5647,207,delivered,29.3,59.4,Detour,31,174,5,mechanical failure,65.9,195,0,3,2,20
2024-02-12 03:22:04,Truck_2,-79.279,69.568,283,delayed,27.7,52.4,Heavy,16,280,8,traffic,96.0,297,1,2,0,3
2024-04-27 12:02:57,Truck_10,-26.3913,-155.6326,402,delivered,21.0,66.3,Clear,52,306,10,weather,70.1,251,0,4,5,12
2024-05-03 22:24:53,Truck_10,-21.2573,12.4574,459,in transit,26.4,50.6,Heavy,17,222,9,traffic,94.9,265,1,5,4,22
2024-01-10 01:05:25,Truck_9,-73.8211,3.187,386,delivered,26.6,78.2,Detour,19,456,7,traffic,87.6,290,0,1,2,1
2024-02-21 23:20:41,Truck_6,-23.1011,-54.5176,186,delayed,24.0,67.3,Detour,44,352,9,,85.7,262,1,2,2,23
2024-09-18 19:39:24,Truck_8,59.8356,-114.4198,157,delayed,18.7,73.6,Clear,55,323,9,mechanical failure,81.3,141,1,9,2,19
2024-12-18 08:33:58,Truck_7,72.8857,135.9494,483,delayed,21.4,51.2,Heavy,33,249,2,,67.6,165,1,12,2,8
2024-10-15 04:02:56,Truck_7,26.6125,25.4788,199,in transit,27.4,57.1,Heavy,28,383,6,,61.9,105,1,10,1,4
2024-12-15 03:53:36,Truck_10,26.3763,157.0905,234,delayed,29.1,65.3,Clear,19,432,3,weather,92.7,214,1,12,6,3
2024-05-14 13:25:22,Truck_6,-8.4586,44.4779,342,in transit,22.6,55.5,Detour,35,119,3,,73.9,199,0,5,1,13
2024-09-29 17:58:30,Truck_2,68.4014,-52.0862,428,delayed,28.4,74.2,Clear,54,492,1,,86.2,286,1,9,6,17
2024-02-10 08:40:55,Truck_9,-25.4823,169.1921,282,delayed,21.8,63.6,Clear,43,370,7,traffic,69.4,251,1,2,5,8
2024-05-27 05:13:33,Truck_2,-9.2287,107.9306,329,delivered,25.0,51.2,Detour,53,233,5,mechanical failure,67.2,188,0,5,0,5
2024-09-14 09:03:54,Truck_2,-17.1205,-47.0657,248,in transit,26.3,53.7,Detour,40,146,10,weather,71.7,246,0,9,5,9
2024-02-21 22:00:35,Truck_8,-33.1628,143.557,410,delivered,27.5,58.5,Detour,21,439,9,mechanical failure,72.4,182,0,2,2,22
2024-03-28 07:50:45,Truck_4,-56.2187,27.6037,114,in transit,26.8,62.1,Heavy,55,334,6,,85.2,202,1,3,3,7
2024-04-21 07:23:11,Truck_10,82.6307,-111.6216,260,delivered,23.2,56.3,Clear,57,329,7,mechanical failure,77.9,258,0,4,6,7
2024-12-18 08:24:56,Truck_3,54.493,24.5979,325,delivered,26.4,53.7,Detour,49,495,3,weather,79.5,145,0,12,2,8
2024-03-31 14:30:18,Truck_2,57.5757,-35.0439,254,delivered,24.0,78.6,Heavy,24,108,3,weather,66.6,219,1,3,6,14
2024-12-15 14:02:28,Truck_1,-37.9195,-99.3768,182,delayed,22.9,54.4,Detour,50,135,3,,98.4,268,1,12,6,14
2024-10-08 14:00:54,Truck_7,-49.8421,-83.2963,324,delivered,22.2,62.9,Heavy,50,365,7,weather,95.8,210,1,10,1,14
2024-06-17 02:43:31,Truck_4,-59.1914,-125.4515,414,delayed,18.3,76.4,Detour,42,332,10,traffic,66.3,249,1,6,0,2
2024-03-09 09:56:32,Truck_4,76.8582,-8.4829,475,in transit,24.3,52.6,Heavy,55,283,6,weather,95.9,173,1,3,5,9
2024-09-09 05:33:17,Truck_6,41.7679,-95.8135,262,in transit,24.5,50.1,Heavy,20,387,2,weather,95.0,145,1,9,0,5
2024-01-09 03:30:54,Truck_5,50.475,-168.8578,187,in transit,24.5,73.1,Clear,23,382,7,weather,67.4,149,0,1,1,3
2024-01-19 06:42:30,Truck_5,14.6629,116.0696,409,delayed,27.5,66.6,Detour,29,492,3,,72.6,204,1,1,4,6
2024-01-25 20:15:13,Truck_2,-32.2146,166.7941,213,delivered,25.0,72.7,Detour,51,353,8,,82.6,227,0,1,3,20
2024-12-26 03:50:18,Truck_7,-27.576,-111.3158,340,delayed,25.9,75.3,Detour,18,424,7,weather,67.3,287,1,12,3,3
2024-11-17 06:38:26,Truck_7,-11.2908,-105.2515,261,delayed,24.5,74.2,Detour,36,201,10,mechanical failure,67.0,226,1,11,6,6
2024-10-31 06:24:27,Truck_5,-2.8228,75.2804,463,in transit,19.5,64.4,Detour,32,244,1,traffic,69.8,294,0,10,3,6
2024-10-27 00:36:59,Truck_10,4.2073,-152.132,384,delayed,25.6,78.8,Detour,52,161,10,mechanical failure,83.6,161,1,10,6,0
2024-06-02 10:54:33,Truck_7,-36.2517,72.4728,108,delivered,27.9,65.6,Heavy,46,138,4,traffic,82.7,173,1,6,6,10
2024-05-27 07:26:13,Truck_1,-19.5574,-65.5493,258,in transit,25.2,67.6,Clear,32,484,7,traffic,98.8,191,0,5,0,7
2024-04-16 03:03:08,Truck_5,19.9466,-104.4665,445,delivered,25.7,50.8,Heavy,28,414,2,weather,75.5,140,1,4,1,3
2024-05-29 06:49:50,Truck_9,-40.8724,-42.3243,213,delayed,20.2,63.7,Clear,16,248,10,,68.8,136,1,5,2,6
2024-05-31 23:20:31,Truck_2,49.7212,179.2025,227,delivered,26.1,65.7,Detour,47,247,8,traffic,77.8,135,0,5,4,23
2024-10-04 16:05:37,Truck_9,4.379,97.6354,256,delivered,29.6,73.7,Heavy,20,309,8,weather,83.4,142,1,10,4,16
2024-07-18 13:12:46,Truck_7,49.048,4.8896,283,delayed,19.6,75.5,Heavy,49,496,6,weather,78.9,130,1,7,3,13
2024-05-13 14:10:55,Truck_8,40.5478,147.0261,494,delayed,19.2,58.4,Clear,52,231,10,weather,89.5,201,1,5,0,14
2024-05-25 08:35:36,Truck_8,23.9115,179.0046,194,delayed,24.9,57.9,Detour,10,220,3,,77.3,172,1,5,5,8
2024-12-28 17:40:09,Truck_4,-40.9216,27.5281,371,delayed,27.4,50.9,Clear,40,463,8,weather,90.7,144,1,12,5,17
2024-07-08 11:01:23,Truck_4,-39.7867,81.5636,209,delayed,19.3,51.0,Detour,18,443,2,mechanical failure,91.5,213,1,7,0,11
2024-03-30 10:22:10,Truck_4,-72.4492,131.8524,483,in transit,21.9,71.9,Detour,59,226,10,mechanical failure,69.2,152,0,3,5,10
2024-06-13 13:04:28,Truck_2,-35.6424,-106.7595,415,delayed,22.2,65.8,Heavy,18,287,2,traffic,61.1,256,1,6,3,13
2024-03-11 20:09:54,Truck_1,2.7286,-99.5442,432,in transit,25.9,65.8,Clear,42,265,8,,86.8,140,0,3,0,20
2024-06-15 14:24:59,Truck_2,-58.2884,-53.9833,277,in transit,18.2,75.1,Clear,60,122,10,,65.0,147,0,6,5,14
2024-06-06 22:52:41,Truck_3,-0.9333,124.8495,305,delayed,27.4,50.8,Clear,34,474,1,mechanical failure,82.0,226,1,6,3,22
2024-12-21 15:26:10,Truck_1,-43.2472,163.3821,104,delivered,29.4,59.1,Detour,58,229,3,weather,82.9,283,0,12,5,15
2024-03-20 00:11:14,Truck_7,-65.7383,11.2497,390,delayed,27.0,67.8,Detour,38,320,4,,60.1,285,1,3,2,0
2024-03-26 15:40:51,Truck_7,52.0415,-64.6403,221,delivered,25.2,68.5,Detour,41,101,9,,99.3,287,0,3,1,15
2024-11-20 19:12:02,Truck_7,27.499,-98.0697,109,in transit,25.1,76.5,Heavy,16,356,5,,64.9,127,1,11,2,19
2024-07-06 13:05:43,Truck_9,-31.9611,-75.8092,458,in transit,25.0,79.6,Heavy,56,303,1,,73.8,206,1,7,5,13
2024-12-24 10:20:56,Truck_4,-2.2911,64.2731,133,delayed,19.4,76.0,Detour,36,182,3,,70.5,249,1,12,1,10
2024-04-21 03:47:52,Truck_4,55.919,-39.578,220,in transit,28.2,55.4,Clear,10,203,8,weather,81.1,281,0,4,6,3
2024-10-02 21:49:15,Truck_3,-1.28,1.0168,463,in transit,19.8,54.5,Heavy,12,408,8,traffic,71.2,229,1,10,2,21
2024-10-15 14:03:52,Truck_4,-85.2973,149.0859,221,delivered,21.6,67.7,Heavy,39,430,6,traffic,71.9,286,1,10,1,14
2024-11-02 21:19:46,Truck_7,-24.1402,-168.6013,244,delivered,21.3,73.8,Heavy,39,229,7,,98.1,197,1,11,5,21
2024-10-11 19:36:19,Truck_10,-46.8643,158.7293,408,in transit,19.5,65.2,Detour,25,230,3,traffic,61.9,245,0,10,4,19
2024-06-15 00:46:44,Truck_4,15.5281,-170.3941,302,delayed,24.6,60.6,Heavy,30,431,3,,76.0,127,1,6,5,0
2024-01-14 09:22:40,Truck_2,17.6483,114.2638,455,delivered,22.9,79.6,Detour,51,410,9,weather,84.9,233,0,1,6,9
2024-10-17 13:22:31,Truck_8,33.6179,-67.2758,430,delayed,26.4,68.4,Heavy,16,277,8,,71.9,137,1,10,3,13
2024-05-12 20:36:13,Truck_6,71.1182,-120.1134,268,delayed,20.3,78.1,Detour,30,102,6,weather,91.7,132,1,5,6,20
2024-02-26 03:25:37,Truck_2,-77.7986,-155.4098,497,delayed,21.8,71.3,Heavy,22,424,2,weather,79.8,168,1,2,0,3
2024-09-24 22:17:10,Truck_10,-17.6088,-41.4304,109,delivered,26.9,75.3,Detour,26,314,7,,93.3,176,0,9,1,22
2024-10-30 02:01:46,Truck_5,14.7474,-2.5245,475,in transit,22.2,79.4,Detour,25,268,3,weather,60.3,151,0,10,2,2
2024-05-19 11:10:13,Truck_2,57.555,179.2349,448,in transit,21.5,55.7,Heavy,55,500,2,mechanical failure,86.7,173,1,5,6,11
2024-01-26 08:28:52,Truck_3,86.6663,-8.1036,302,delivered,19.5,64.5,Detour,38,149,10,,69.0,213,0,1,4,8
2024-12-02 12:07:59,Truck_3,6.8181,52.3685,157,in transit,29.8,54.0,Clear,33,151,10,weather,81.2,192,0,12,0,12
2024-07-05 09:14:48,Truck_6,54.5973,-128.4974,324,delivered,20.7,72.4,Clear,12,173,7,,95.1,243,0,7,4,9
2024-08-14 03:59:00,Truck_9,-26.6775,-77.2847,247,delivered,28.9,60.7,Clear,56,115,10,mechanical failure,61.6,270,0,8,2,3
2024-08-29 02:07:16,Truck_8,30.5045,52.2559,499,delayed,18.3,75.1,Clear,22,251,1,mechanical failure,79.2,139,1,8,3,2
2024-01-08 09:23:32,Truck_9,7.8031,43.4739,258,delivered,26.8,60.5,Clear,12,413,8,weather,86.9,207,0,1,0,9
2024-01-24 08:44:24,Truck_3,-12.2885,38.4287,231,delivered,28.2,67.2,Clear,50,221,1,,84.8,270,0,1,2,8
2024-06-08 16:49:23,Truck_10,27.3884,-85.6938,117,delayed,23.9,64.3,Clear,16,175,8,mechanical failure,73.9,270,1,6,5,16
2024-02-27 21:45:48,Truck_10,-4.8643,75.4304,168,delayed,23.2,71.5,Clear,23,292,3,traffic,98.8,102,1,2,1,21
2024-03-20 01:25:23,Truck_9,70.1899,-65.6792,203,in transit,18.0,68.9,Heavy,19,370,3,traffic,74.4,254,1,3,2,1
2024-05-17 19:53:30,Truck_2,81.1,113.2247,224,delayed,26.4,75.4,Detour,23,234,4,mechanical failure,86.6,131,1,5,4,19
2024-01-25 11:27:54,Truck_2,-38.2185,104.1667,349,delivered,19.4,62.7,Detour,19,296,3,,72.3,177,0,1,3,11
2024-10-07 18:21:07,Truck_6,5.7218,-96.5806,270,in transit,28.1,73.6,Clear,57,283,2,mechanical failure,92.3,122,0,10,0,18
2024-09-13 12:35:37,Truck_2,-13.535,94.6256,357,delivered,24.0,76.1,Detour,39,339,9,traffic,97.8,146,0,9,4,12
2024-03-15 02:17:56,Truck_10,-21.5797,129.7599,301,in transit,18.5,75.3,Clear,39,140,6,weather,78.5,208,0,3,4,2
2024-05-13 03:20:21,Truck_1,-55.4768,18.2551,261,delayed,22.5,78.4,Clear,41,209,6,mechanical failure,71.8,240,1,5,0,3
2024-10-11 15:23:47,Truck_8,45.047,69.7014,403,in transit,28.2,76.1,Heavy,51,457,7,traffic,73.9,229,1,10,4,15
2024-05-27 19:21:26,Truck_1,-84.5861,-56.9044,171,in transit,28.8,59.3,Clear,56,437,10,,99.6,235,0,5,0,19
2024-04-22 22:47:46,Truck_2,-60.0975,-13.7518,495,in transit,23.8,69.8,Heavy,22,487,9,weather,86.1,108,1,4,0,22
2024-12-28 11:40:55,Truck_2,-30.0701,135.6396,477,delayed,19.2,79.4,Clear,12,310,5,mechanical failure,63.7,129,1,12,5,11
2024-06-26 08:09:13,Truck_7,-76.307,5.0298,488,delivered,25.2,63.9,Heavy,19,219,4,weather,100.0,184,1,6,2,8
2024-08-09 03:00:34,Truck_2,-69.408,-8.1703,451,delivered,22.5,51.6,Detour,28,421,6,,68.8,107,0,8,4,3
2024-06-02 09:09:21,Truck_4,-49.1811,-94.1515,171,delivered,21.3,66.1,Clear,57,125,8,,98.9,249,0,6,6,9
2024-09-13 03:11:29,Truck_9,-42.6929,46.2525,301,delayed,19.2,57.6,Heavy,16,256,6,,65.4,148,1,9,4,3
2024-10-23 14:15:25,Truck_7,-23.2982,143.8634,253,in transit,22.8,78.7,Clear,49,180,3,weather,74.0,296,0,10,2,14
2024-07-26 19:10:43,Truck_5,89.2765,166.6548,378,delayed,18.9,55.5,Heavy,35,367,4,weather,74.4,229,1,7,4,19
2024-01-05 21:06:52,Truck_4,-77.8133,-89.1179,155,delayed,30.0,64.5,Detour,33,342,6,weather,88.2,179,1,1,4,21
2024-12-08 12:26:38,Truck_5,77.2059,-132.0473,427,delayed,26.7,63.8,Detour,54,453,6,weather,86.7,101,1,12,6,12
2024-05-25 08:22:12,Truck_8,9.1346,9.0052,320,in transit,24.3,77.0,Clear,56,410,3,traffic,73.4,141,0,5,5,8
2024-06-26 20:47:39,Truck_8,-48.8409,171.332,233,delayed,25.3,52.8,Detour,19,123,7,weather,92.3,192,1,6,2,20
2024-12-20 12:26:19,Truck_4,-32.724,82.9577,363,delayed,27.0,70.9,Detour,52,482,6,weather,62.9,248,1,12,4,12
2024-11-10 05:49:21,Truck_7,44.6347,-110.6304,226,in transit,21.4,58.0,Detour,47,348,7,mechanical failure,85.7,136,0,11,6,5
2024-10-25 05:54:37,Truck_3,29.342,-68.5682,452,in transit,26.7,64.1,Clear,36,152,1,,90.1,231,0,10,4,5
2024-03-23 12:47:34,Truck_2,67.396,170.1537,364,delayed,26.9,67.8,Clear,55,467,7,weather,95.2,128,1,3,5,12
2024-11-25 18:46:06,Truck_8,62.9176,116.017,491,in transit,20.6,74.7,Detour,16,183,7,weather,60.3,273,0,11,0,18
2024-03-05 20:59:12,Truck_3,-85.8715,-162.7167,439,delayed,25.1,66.1,Clear,46,151,4,,79.2,209,1,3,1,20
2024-05-27 10:59:49,Truck_6,3.8431,91.0078,274,delayed,19.3,51.4,Heavy,57,279,10,,75.3,127,1,5,0,10
2024-11-07 14:21:51,Truck_4,64.5212,-83.2639,175,in transit,20.9,58.7,Detour,35,274,9,mechanical failure,61.1,240,0,11,3,14
2024-01-23 05:35:54,Truck_9,70.5541,-150.1626,356,delivered,19.5,63.1,Clear,16,118,3,,77.8,230,0,1,1,5
2024-07-06 15:59:22,Truck_3,68.132,-51.5071,167,delayed,21.6,54.6,Clear,46,240,10,weather,60.5,278,1,7,5,15
2024-10-25 16:02:14,Truck_8,72.9981,12.4029,488,delivered,21.9,75.8,Detour,30,147,3,mechanical failure,81.6,252,0,10,4,16
2024-11-26 00:36:15,Truck_6,-69.0311,-32.9575,343,in transit,25.2,72.6,Clear,21,400,9,weather,87.7,300,0,11,1,0
2024-11-28 16:05:59,Truck_5,-31.7275,-28.5676,180,in transit,24.9,68.9,Clear,14,189,3,traffic,89.4,275,0,11,3,16
2024-03-01 20:32:48,Truck_3,-71.5279,-171.9428,396,in transit,23.0,61.1,Clear,14,439,8,,91.9,119,0,3,4,20
2024-02-27 01:51:59,Truck_8,41.375,77.2949,280,in transit,25.5,74.2,Clear,46,447,2,traffic,65.3,236,0,2,1,1
2024-09-19 22:53:51,Truck_8,-19.2577,66.744,474,in transit,27.7,71.2,Heavy,50,311,3,mechanical failure,91.6,266,1,9,3,22
2024-04-22 01:56:59,Truck_4,-53.9329,30.3236,496,in transit,23.4,71.6,Clear,15,451,3,weather,76.3,235,0,4,0,1
2024-10-25 03:01:44,Truck_2,11.4885,-172.569,187,delayed,24.8,52.0,Detour,31,231,5,weather,91.6,234,1,10,4,3
2024-08-22 20:11:57,Truck_5,-53.3732,-99.637,186,in transit,18.9,70.5,Clear,38,344,1,traffic,95.6,252,0,8,3,20
2024-02-22 18:02:00,Truck_10,4.8619,61.4224,350,delivered,25.3,71.2,Detour,19,177,1,,67.0,209,0,2,3,18
2024-08-10 08:40:26,Truck_2,-39.88,55.1792,261,delivered,27.1,67.3,Detour,35,496,2,weather,71.3,264,0,8,5,8
2024-03-04 09:24:45,Truck_10,-56.7854,25.8691,342,delivered,27.2,55.1,Heavy,22,326,2,,64.4,300,1,3,0,9
2024-11-27 18:48:54,Truck_4,72.9066,36.1965,489,delivered,25.7,50.1,Heavy,51,204,1,weather,65.1,184,1,11,2,18
2024-02-27 01:39:05,Truck_5,13.7939,25.2973,472,in transit,22.7,53.0,Heavy,30,389,6,weather,86.8,232,1,2,1,1
2024-02-04 18:55:58,Truck_5,61.8444,107.4835,245,in transit,24.2,56.9,Detour,39,379,2,traffic,66.4,183,0,2,6,18
2024-07-28 22:29:33,Truck_5,-46.1871,9.4679,270,in transit,26.7,72.2,Heavy,35,107,10,traffic,90.8,158,1,7,6,22
2024-02-07 04:52:21,Truck_6,19.5573,171.8697,426,in transit,23.6,58.0,Heavy,47,263,1,traffic,92.9,136,1,2,2,4
2024-03-28 07:21:29,Truck_9,-30.5476,63.5282,148,delayed,19.0,50.3,Detour,50,481,2,mechanical failure,87.3,243,1,3,3,7
2024-04-21 22:20:02,Truck_8,-0.5646,175.2938,162,delivered,29.4,65.9,Detour,40,262,2,traffic,61.5,298,0,4,6,22
2024-11-18 07:52:13,Truck_10,-3.038,106.5694,327,in transit,21.2,52.6,Clear,48,209,8,mechanical failure,98.6,104,0,11,0,7
2024-11-27 09:05:44,Truck_9,41.7285,131.8376,278,delivered,22.8,52.9,Heavy,18,104,4,traffic,71.2,190,1,11,2,9
2024-12-08 01:10:23,Truck_10,-38.6867,-19.9939,144,delayed,18.2,53.1,Clear,16,106,5,weather,69.4,214,1,12,6,1
2024-12-05 16:36:07,Truck_5,-71.0852,-12.9187,255,delayed,27.4,59.6,Clear,20,497,3,traffic,98.4,277,1,12,3,16
2024-11-08 05:03:59,Truck_7,9.0931,-155.6411,381,in transit,20.0,52.9,Clear,13,216,5,weather,87.3,160,0,11,4,5
2024-07-21 06:13:04,Truck_7,25.7047,150.6302,318,in transit,25.3,74.6,Clear,32,486,9,weather,68.1,277,0,7,6,6
2024-08-15 08:04:23,Truck_1,-84.8788,-37.2609,428,delivered,24.1,58.4,Detour,11,111,6,weather,81.1,111,0,8,3,8
2024-04-05 06:44:52,Truck_6,-48.3838,-163.1177,403,delivered,19.4,70.3,Clear,43,238,5,mechanical failure,79.7,202,0,4,4,6
2024-01-21 23:13:40,Truck_5,28.1016,167.1982,356,in transit,18.4,75.2,Clear,32,291,6,,90.7,206,0,1,6,23
2024-01-09 21:49:29,Truck_2,88.528,-0.3595,375,delayed,19.2,72.9,Detour,58,119,7,,96.9,213,1,1,1,21
2024-03-09 00:10:34,Truck_3,34.0712,123.0237,146,in transit,24.2,69.1,Clear,58,301,2,,82.0,238,0,3,5,0
2024-12-16 02:17:00,Truck_6,-84.2375,76.9339,346,in transit,21.6,65.2,Clear,43,402,8,traffic,96.4,157,0,12,0,2
2024-05-07 12:49:54,Truck_2,77.436,42.529,249,delivered,24.3,78.8,Heavy,13,125,2,mechanical failure,78.7,165,1,5,1,12
2024-08-03 20:36:10,Truck_6,-59.8257,-2.9502,239,in transit,28.7,64.0,Clear,35,469,3,weather,63.9,293,0,8,5,20
2024-03-24 22:56:32,Truck_3,11.7686,154.6043,392,in transit,20.7,62.8,Detour,12,417,2,weather,69.3,109,0,3,6,22
2024-03-22 23:53:31,Truck_10,-59.5674,11.3653,480,delayed,23.9,57.9,Heavy,57,204,6,,62.3,146,1,3,4,23
2024-11-17 12:35:32,Truck_8,-28.2385,-87.7617,244,delayed,29.1,67.2,Heavy,18,118,5,traffic,70.5,290,1,11,6,12
2024-08-12 00:54:08,Truck_1,-58.8531,45.0498,162,delayed,21.3,76.8,Detour,53,164,3,,61.6,104,1,8,0,0
2024-06-16 11:37:07,Truck_4,-82.4812,139.058,481,delivered,24.0,72.5,Detour,34,152,4,mechanical failure,79.8,299,0,6,6,11
2024-12-01 17:38:54,Truck_1,-4.42,-44.1619,474,delayed,29.5,51.1,Detour,34,136,8,,67.8,268,1,12,6,17
2024-02-27 15:58:37,Truck_1,63.9549,-128.7581,444,in transit,20.8,63.9,Heavy,38,203,1,weather,73.7,201,1,2,1,15
2024-09-30 11:18:34,Truck_6,35.7136,-23.1356,209,in transit,24.9,76.8,Clear,51,214,2,mechanical failure,86.5,156,0,9,0,11
2024-08-05 16:44:46,Truck_6,66.3417,-154.1243,498,delayed,23.8,55.9,Detour,16,381,7,,67.2,131,1,8,0,16
2024-09-21 10:33:05,Truck_7,-33.3756,7.8261,143,in transit,20.1,57.0,Detour,41,143,9,,62.1,106,0,9,5,10
2024-06-12 02:49:27,Truck_6,64.0395,-151.7045,336,in transit,27.4,58.9,Detour,49,100,10,weather,70.7,236,0,6,2,2
2024-12-23 22:24:48,Truck_1,22.5359,82.6248,325,in transit,26.0,56.0,Clear,34,359,4,,72.2,248,0,12,0,22
2024-02-17 16:11:22,Truck_6,-53.3015,11.4861,432,in transit,28.0,65.2,Heavy,35,499,8,weather,97.4,110,1,2,5,16
2024-11-22 22:18:41,Truck_6,32.8663,-79.992,362,delayed,21.7,54.6,Heavy,22,441,3,,74.6,194,1,11,4,22
2024-03-16 13:20:30,Truck_9,-89.0981,33.8294,226,in transit,18.6,77.9,Heavy,30,252,10,,67.3,145,1,3,5,13
2024-08-12 10:11:42,Truck_4,25.964,-133.3578,240,in transit,27.4,72.9,Detour,29,272,8,mechanical failure,72.3,106,0,8,0,10
2024-06-05 08:51:03,Truck_9,-56.8231,71.5841,201,in transit,27.5,53.1,Clear,10,169,3,,65.1,242,0,6,2,8
2024-12-19 11:06:09,Truck_7,-55.5154,-163.6943,392,delivered,27.4,69.0,Detour,31,347,9,weather,98.0,133,0,12,3,11
2024-04-18 12:04:40,Truck_8,-86.157,-92.4652,378,delayed,29.5,61.7,Detour,13,305,8,mechanical failure,98.5,211,1,4,3,12
2024-02-29 15:12:54,Truck_4,72.8574,179.01,391,in transit,20.5,71.2,Detour,12,112,7,,78.3,267,0,2,3,15
2024-12-12 15:03:51,Truck_8,74.5261,123.6828,439,in transit,23.5,55.1,Detour,47,454,3,weather,75.5,196,0,12,3,15
2024-07-12 10:13:28,Truck_9,29.2931,-63.656,346,delivered,21.5,60.1,Clear,17,370,9,,70.8,259,0,7,4,10
2024-10-28 02:17:22,Truck_5,-75.2867,-163.4,155,in transit,22.6,77.1,Detour,13,196,7,,83.2,168,0,10,0,2
2024-03-10 06:12:13,Truck_9,7.9549,-109.2897,434,delivered,22.0,69.2,Heavy,17,233,10,,63.4,138,1,3,6,6
2024-01-30 15:36:36,Truck_2,-62.0623,133.8872,373,delayed,27.6,65.8,Heavy,23,396,1,traffic,79.3,126,1,1,1,15
2024-08-20 15:07:20,Truck_4,36.4573,-60.8255,388,delayed,23.1,64.8,Detour,23,329,1,mechanical failure,89.2,296,1,8,1,15
